iso3,country_name,year,gdp_usd,gdp_per_capita_usd
EST,Estonia,2023,41470344395.1086,30264.0064885057
EST,Estonia,2024,43130419829.35,31428.3547816104
ETH,Ethiopia,1992,10754799036.5745,207.406400863847
ETH,Ethiopia,1993,9051043870.12197,168.520401400989
ETH,Ethiopia,1994,7100806753.92942,127.685923459033
ETH,Ethiopia,1995,7855205206.93405,136.523619088963
ETH,Ethiopia,1996,8761215548.48614,147.327458851964
ETH,Ethiopia,1997,8803539988.33248,143.369531498844
ETH,Ethiopia,1998,8013274131.69715,126.465095781244
ETH,Ethiopia,1999,7892973531.80045,120.734631499865
ETH,Ethiopia,2000,8242349617.8638,122.269202606069
ETH,Ethiopia,2001,8231326016.47494,118.457204255261
ETH,Ethiopia,2002,7850809498.16803,109.593813612988
ETH,Ethiopia,2003,8623691300.04079,116.800491132777
ETH,Ethiopia,2004,10131187261.4421,133.169812538096
ETH,Ethiopia,2005,12401139453.9738,158.243458082465
ETH,Ethiopia,2006,15280861834.6024,189.345737521418
ETH,Ethiopia,2007,19707616772.7996,237.146255996319
ETH,Ethiopia,2008,27066912635.2228,316.410475118075
ETH,Ethiopia,2009,32437389116.038,368.574712267445
ETH,Ethiopia,2010,29933790334.3418,330.619412798644
ETH,Ethiopia,2011,31952763089.33,343.024942351887
ETH,Ethiopia,2012,43310721414.0829,452.101031885754
ETH,Ethiopia,2013,47648276605.0123,484.039833104062
ETH,Ethiopia,2014,55612228233.5179,549.986577082588
ETH,Ethiopia,2015,62103418181.8182,597.912113218663
ETH,Ethiopia,2016,68475871209.607,641.651523286233
ETH,Ethiopia,2017,76366081766.6667,696.348429076216
ETH,Ethiopia,2018,83337901071.9697,739.702022272086
ETH,Ethiopia,2019,91834517112.628,793.473247210264
ETH,Ethiopia,2020,98676811061.4035,829.790982547947
ETH,Ethiopia,2021,109070960371.859,893.00983544905
ETH,Ethiopia,2022,123140304666.0,982.103161506992
ETH,Ethiopia,2023,135874093202.492,1055.81091592527
ETH,Ethiopia,2024,149740297952.986,1133.88279681719
FIN,Finland,1992,112537828510.751,22320.1124695857
FIN,Finland,1993,89112105756.2194,17588.6781715509
FIN,Finland,1994,103182697780.307,20278.29109854
FIN,Finland,1995,134060457516.34,26246.2743214462
FIN,Finland,1996,131991975148.848,25756.6777073618
FIN,Finland,1997,126862902302.142,24682.29083271
FIN,Finland,1998,133990876724.522,25999.9861694953
FIN,Finland,1999,135234241918.147,26180.4128562349
FIN,Finland,2000,125967821110.589,24335.9225082659
FIN,Finland,2001,129519672868.898,24965.202996776
FIN,Finland,2002,140360963811.765,26989.389260959
FIN,Finland,2003,171612867735.686,32920.0857192568
FIN,Finland,2004,197458297639.769,37768.1334202029
FIN,Finland,2005,204859368790.661,39049.8703780223
FIN,Finland,2006,217044068234.117,41214.0187765069
FIN,Finland,2007,256360251537.648,48473.0240091455
FIN,Finland,2008,285698662071.094,53769.4726240385
FIN,Finland,2009,253480783439.453,47478.3495310999
FIN,Finland,2010,249429613683.334,46506.2919016566
FIN,Finland,2011,275126915515.565,51060.3242589767
FIN,Finland,2012,257443384492.969,47551.6740841369
FIN,Finland,2013,270268036626.275,49691.0145200739
FIN,Finland,2014,273478528954.901,50073.7760815871
FIN,Finland,2015,233210733506.25,42560.3456767103
FIN,Finland,2016,238777818792.608,43451.2562442158
FIN,Finland,2017,253846138440.0,46085.0174739036
FIN,Finland,2018,273869255596.078,49654.2497035329
FIN,Finland,2019,267014821129.411,48358.1807773701
FIN,Finland,2020,270000311606.226,48828.6846862799
FIN,Finland,2021,294223210496.119,53099.1351400148
FIN,Finland,2022,280253099309.34,50440.560224974
FIN,Finland,2023,295021982462.75,52834.2916752703
FIN,Finland,2024,298696961297.656,53149.7671934051
FRA,France,1992,1389663073110.28,23615.0168565483
FRA,France,1993,1314383368079.69,22238.8250618434
FRA,France,1994,1385822778827.98,23359.8985104774
FRA,France,1995,1595219345511.89,26791.8151982369
FRA,France,1996,1598889216566.23,26757.6351494145
FRA,France,1997,1449392222971.45,24169.4008102822
FRA,France,1998,1496906382032.47,24869.4030795939
FRA,France,1999,1486915879701.93,24576.3152254528
FRA,France,2000,1360959069477.49,22340.5939516217
FRA,France,2001,1370376677298.86,22331.7948343036
FRA,France,2002,1492427756382.43,24144.5727019529
FRA,France,2003,1835095983049.09,29479.5222101175
FRA,France,2004,2109792297237.03,33644.9282220364
FRA,France,2005,2192146403028.17,34696.3718316971
FRA,France,2006,2317861544690.82,36431.5658906555
FRA,France,2007,2655816911866.56,41486.1907828787
FRA,France,2008,2926802941585.86,45464.8181385158
FRA,France,2009,2700075882518.98,41728.0884164132
FRA,France,2010,2646230027988.34,40694.8211697025
FRA,France,2011,2870408553990.28,43929.7840873812
FRA,France,2012,2683007095787.23,40863.5814412333
FRA,France,2013,2816077607875.26,42669.1795111893
FRA,France,2014,2861236112552.42,43148.0459288416
FRA,France,2015,2442483452642.5,36702.4323733379
FRA,France,2016,2470407619777.13,37024.2157133669
FRA,France,2017,2588868323334.71,38687.1626407164
FRA,France,2018,2781576320884.39,41418.1766484844
FRA,France,2019,2722793515171.76,40408.2848574751
FRA,France,2020,2647926055110.05,39169.8606000707
FRA,France,2021,2966433692008.09,43725.0999521245
FRA,France,2022,2794788137066.94,40988.6396406579
FRA,France,2023,3056250648138.29,44700.1384177544
FRA,France,2024,3160442622465.08,46103.0840855884
GBR,United Kingdom,1992,1179659529659.53,20487.1707852878
GBR,United Kingdom,1993,1061388722255.55,18389.0195675099
GBR,United Kingdom,1994,1140489745944.29,19709.2380983653
GBR,United Kingdom,1995,1349094208616.06,23252.6157127423
GBR,United Kingdom,1996,1425287051482.06,24503.3829602903
GBR,United Kingdom,1997,1569317288801.57,26910.1381529902
GBR,United Kingdom,1998,1660821464060.95,28396.3523548013
GBR,United Kingdom,1999,1693458987218.9,28858.0065333126
GBR,United Kingdom,2000,1671597821152.97,28383.8761094996
GBR,United Kingdom,2001,1656171009068.66,28013.8729635508
GBR,United Kingdom,2002,1790536570743.41,30158.7017807858
GBR,United Kingdom,2003,2061227755102.04,34556.7726095905
GBR,United Kingdom,2004,2429774807762.72,40504.4118103928
GBR,United Kingdom,2005,2551361818181.82,42240.2462987547
GBR,United Kingdom,2006,2719558417663.29,44695.161023424
GBR,United Kingdom,2007,3104699879951.98,50629.0799172887
GBR,United Kingdom,2008,2945251838235.29,47652.4030691881
GBR,United Kingdom,2009,2429358155475.93,39009.3715547821
GBR,United Kingdom,2010,2496740681057.14,39778.3220528565
GBR,United Kingdom,2011,2675590034128.66,42295.9273835322
GBR,United Kingdom,2012,2719715961539.83,42688.3263728372
GBR,United Kingdom,2013,2796908333283.39,43606.9837896348
GBR,United Kingdom,2014,3085362169410.29,47746.2421759562
GBR,United Kingdom,2015,2945579890258.46,45255.3449216209
GBR,United Kingdom,2016,2706807606538.73,41257.9085545556
GBR,United Kingdom,2017,2699118387873.1,40916.8115070354
GBR,United Kingdom,2018,2897028009916.05,43702.9976303165
GBR,United Kingdom,2019,2875710080015.3,43158.7411267323
GBR,United Kingdom,2020,2724001478304.59,40812.6794663879
GBR,United Kingdom,2021,3194559188925.93,47691.3768799404
GBR,United Kingdom,2022,3181244350465.41,47057.043229179
GBR,United Kingdom,2023,3420796653789.08,49944.4702124201
GBR,United Kingdom,2024,3686033044482.13,53246.3676145108
GEO,Georgia,1992,3690328963.64086,757.223548505358
GEO,Georgia,1993,2701181331.30816,550.015542609224
GEO,Georgia,1994,2513867645.13316,519.815578814965
GEO,Georgia,1995,2693732611.81599,578.336923460866
GEO,Georgia,1996,3094936177.1918,689.034634153312
GEO,Georgia,1997,3510520231.21387,807.032285752352
GEO,Georgia,1998,3613497316.55319,851.515542450841
GEO,Georgia,1999,2800025882.71672,673.537782887275
GEO,Georgia,2000,3057475335.18846,749.908534993961
GEO,Georgia,2001,3219462262.0075,801.98383707929
GEO,Georgia,2002,3395766677.67315,853.526171868939
GEO,Georgia,2003,3991377904.13162,1010.03151630868
GEO,Georgia,2004,5125365191.98664,1305.04748557208
GEO,Georgia,2005,6410912049.87105,1642.78359414797
GEO,Georgia,2006,7745250733.95067,1996.02013272284
GEO,Georgia,2007,10172931088.5655,2635.36650276116
GEO,Georgia,2008,12795145130.9103,3324.7537205015
GEO,Georgia,2009,10766920065.8251,2822.68939668797
GEO,Georgia,2010,12426907967.1578,3281.72930937343
GEO,Georgia,2011,15475290469.2869,4119.66818307193
GEO,Georgia,2012,16894392033.2256,4530.69533409431
GEO,Georgia,2013,17517660143.6859,4712.00229382665
GEO,Georgia,2014,17966015109.3043,4830.33486170249
GEO,Georgia,2015,15223796148.8396,4086.6223465965
GEO,Georgia,2016,15444548901.9637,4143.40125686315
GEO,Georgia,2017,16473125375.0684,4418.75206546679
GEO,Georgia,2018,17902544880.6471,4804.0546040444
GEO,Georgia,2019,17638337116.9126,4741.2832715876
GEO,Georgia,2020,16010869215.68,4300.85701291207
GEO,Georgia,2021,18853115588.8106,5083.60695484577
GEO,Georgia,2022,24984568959.605,6729.84659930283
GEO,Georgia,2023,30777833600.6515,8283.66960652261
GEO,Georgia,2024,34189423544.9955,9241.49122313713
GHA,Ghana,1992,6416103925.83267,396.426407640517
GHA,Ghana,1993,5968922939.37198,359.800844097528
GHA,Ghana,1994,5446383726.77047,320.50390343252
GHA,Ghana,1995,6464382807.67884,371.537243033836
GHA,Ghana,1996,6932991739.37767,389.271267898831
GHA,Ghana,1997,6891443192.24985,377.841935501461
GHA,Ghana,1998,7482069162.42008,400.366799508524
GHA,Ghana,1999,7718109982.26093,403.037326127273
GHA,Ghana,2000,4982850662.20851,253.746936203344
GHA,Ghana,2001,5314872854.4405,263.542156494853
GHA,Ghana,2002,6166197847.85031,297.46164468774
GHA,Ghana,2003,7632723555.66221,358.39927142073
GHA,Ghana,2004,8881417906.71432,406.132105329565
GHA,Ghana,2005,10744568381.4456,478.611909191028
GHA,Ghana,2006,20885037596.6963,906.441027564887
GHA,Ghana,2007,24827339138.4906,1050.12461524926
GHA,Ghana,2008,28679383241.0729,1182.65761256016
GHA,Ghana,2009,26048720005.5233,1047.70430093586
GHA,Ghana,2010,32197655566.5347,1263.89251760539
GHA,Ghana,2011,39336668080.559,1507.43573198753
GHA,Ghana,2012,41271701060.954,1543.77524235764
GHA,Ghana,2013,62845721959.827,2294.79584693743
GHA,Ghana,2014,54678533805.9064,1949.90832923846
GHA,Ghana,2015,49436806230.4839,1722.77282833606
GHA,Ghana,2016,56144179397.8516,1912.47991339951
GHA,Ghana,2017,60385409434.8567,2012.28662641265
GHA,Ghana,2018,67259353965.6087,2195.32166016377
GHA,Ghana,2019,68352629246.1555,2186.65822682613
GHA,Ghana,2020,70008243859.8666,2195.45481659987
GHA,Ghana,2021,79514204730.3979,2445.18662529344
GHA,Ghana,2022,73919003209.9866,2229.89122647803
GHA,Ghana,2023,80547146878.3843,2383.90410483418
GHA,Ghana,2024,82308110386.4641,2390.77237652715
GRC,Greece,1992,114608178405.434,11021.012224607
GRC,Greece,1993,107295704518.43,10257.3085789073
GRC,Greece,1994,114980063202.247,10937.0223808611
GRC,Greece,1995,134974613913.811,12779.081491606
GRC,Greece,1996,142502984144.96,13432.5262183244
GRC,Greece,1997,138766067640.085,13015.9175046854
GRC,Greece,1998,139612812175.718,13022.9648774809
GRC,Greece,1999,137131371955.307,12742.5404388143
GRC,Greece,2000,125760166224.805,11638.2010697215
GRC,Greece,2001,132050474720.03,12156.9572824221
GRC,Greece,2002,150253800085.865,13782.195640943
GRC,Greece,2003,196930509813.384,18020.612039764
GRC,Greece,2004,234979615898.225,21449.2552764245
GRC,Greece,2005,242315668619.405,22054.1315756886
GRC,Greece,2006,269073415333.676,24416.0232970275
GRC,Greece,2007,314226996944.108,28440.7625328955
GRC,Greece,2008,351121399546.485,31695.8331092209
GRC,Greece,2009,326829054686.306,29425.4573200263
GRC,Greece,2010,296417644404.034,26653.0488008626
GRC,Greece,2011,283228079776.041,25504.7866510124
GRC,Greece,2012,238841140018.233,21624.346052551
GRC,Greece,2013,236556279640.705,21573.3449762805
GRC,Greece,2014,233911581521.062,21474.7257123892
GRC,Greece,2015,194567373678.099,17980.7298238137
GRC,Greece,2016,193097239005.87,17919.2426377048
GRC,Greece,2017,200381103984.298,18631.9930129293
GRC,Greece,2018,213298873494.394,19873.4015238771
GRC,Greece,2019,207305649887.019,19335.3602002969
GRC,Greece,2020,191362985554.861,17886.733165236
GRC,Greece,2021,218303801895.326,20654.7001960815
GRC,Greece,2022,217990189600.69,20886.5243087629
GRC,Greece,2023,242946187738.269,23343.7103964562
GRC,Greece,2024,256238371778.118,24626.1481858973
HKG,"Hong Kong SAR, China",1992,104272507639.282,17976.4688629053
HKG,"Hong Kong SAR, China",1993,120354212475.0,20395.5621886121
HKG,"Hong Kong SAR, China",1994,135811771026.33,22502.5302426236
HKG,"Hong Kong SAR, China",1995,144652295363.667,23497.3920767477
HKG,"Hong Kong SAR, China",1996,159718183550.734,24818.3021600084
HKG,"Hong Kong SAR, China",1997,177353174849.714,27330.0933613355
HKG,"Hong Kong SAR, China",1998,168885443660.072,25808.8609899709
HKG,"Hong Kong SAR, China",1999,165768095391.557,25091.6665997966
HKG,"Hong Kong SAR, China",2000,171668891194.349,25756.7728723704
HKG,"Hong Kong SAR, China",2001,169404327616.605,25230.3780910304
HKG,"Hong Kong SAR, China",2002,166348866131.028,24665.8362318216
HKG,"Hong Kong SAR, China",2003,161385558801.811,23977.1734120477
HKG,"Hong Kong SAR, China",2004,169099768875.193,24928.1003722551
HKG,"Hong Kong SAR, China",2005,181569311742.213,26649.637724155
HKG,"Hong Kong SAR, China",2006,193535442896.365,28224.0951563146
HKG,"Hong Kong SAR, China",2007,211596944503.8,30593.9511738646
HKG,"Hong Kong SAR, China",2008,219278749139.734,31515.5292103443
HKG,"Hong Kong SAR, China",2009,214047795659.045,30697.5383861641
HKG,"Hong Kong SAR, China",2010,228638668727.291,32550.136489179
HKG,"Hong Kong SAR, China",2011,248513617677.287,35142.4879344543
HKG,"Hong Kong SAR, China",2012,262628865879.697,36730.796195815
HKG,"Hong Kong SAR, China",2013,275696879834.966,38403.7777145477
HKG,"Hong Kong SAR, China",2014,291459995978.893,40315.3739510191
HKG,"Hong Kong SAR, China",2015,309385622601.348,42432.1619740441
HKG,"Hong Kong SAR, China",2016,320860317562.562,43734.1980702999
HKG,"Hong Kong SAR, China",2017,341273289534.466,46160.429791493
HKG,"Hong Kong SAR, China",2018,361731070995.726,48537.5668888343
HKG,"Hong Kong SAR, China",2019,363074545072.389,48359.0011950597
HKG,"Hong Kong SAR, China",2020,344943149590.058,46109.2299946609
HKG,"Hong Kong SAR, China",2021,368954169748.818,49770.5642374739
HKG,"Hong Kong SAR, China",2022,358679533984.718,48825.8441873536
HKG,"Hong Kong SAR, China",2023,381043026173.935,50562.3633144379
HKG,"Hong Kong SAR, China",2024,406863396487.342,54074.6928519479
HND,Honduras,1992,4122846905.18198,782.111518709432
HND,Honduras,1993,4190773622.25871,772.74224772986
HND,Honduras,1994,4105686899.43868,735.886147157389
HND,Honduras,1995,4672346193.95203,814.049075569071
HND,Honduras,1996,4798834459.45946,812.817047602244
HND,Honduras,1997,5569178707.22433,917.272651200904
HND,Honduras,1998,6163707533.23486,988.655986927253
HND,Honduras,1999,6394090592.33449,999.004383328908
HND,Honduras,2000,7186638029.05875,1092.56400746252
HND,Honduras,2001,7651162302.3456,1132.1648753329
HND,Honduras,2002,7858255412.86038,1132.49965345317
HND,Honduras,2003,8230391346.67228,1156.08162681357
HND,Honduras,2004,8869299234.3377,1215.13995412761
HND,Honduras,2005,9757012696.56212,1304.70039153826
HND,Honduras,2006,10917477066.1429,1425.84780051892
HND,Honduras,2007,12361257680.5627,1577.73789197407
HND,Honduras,2008,13881731875.7466,1732.49062702803
HND,Honduras,2009,14587496229.1811,1781.15703614674
HND,Honduras,2010,15839344591.9842,1893.32722662035
HND,Honduras,2011,17710275685.4074,2073.66121088074
HND,Honduras,2012,18528554397.5695,2126.03474686503
HND,Honduras,2013,18499729214.904,2081.12843527945
HND,Honduras,2014,19756533971.8698,2179.88171977271
HND,Honduras,2015,20979791685.416,2271.20265980349
HND,Honduras,2016,21717604952.1835,2307.34468351082
HND,Honduras,2017,23136247990.5977,2413.0076562942
HND,Honduras,2018,24067750760.499,2464.64241531918
HND,Honduras,2019,24882225741.8119,2502.32744328073
HND,Honduras,2020,23352232483.755,2307.61494319511
HND,Honduras,2021,28144331506.6149,2735.14751503977
HND,Honduras,2022,31426041806.7985,3003.28996826399
HND,Honduras,2023,34355805527.9795,3227.45762509776
HND,Honduras,2024,37093565854.0437,3426.43483328923
HRV,Croatia,1992,10621169290.9986,2321.15204123035
HRV,Croatia,1993,11259647874.4986,2447.50319141761
HRV,Croatia,1994,15062911616.8222,3237.92646315285
HRV,Croatia,1995,22772394546.6058,4929.05772183424
HRV,Croatia,1996,24150978346.5253,5299.6410536193
HRV,Croatia,1997,24175764812.1218,5331.02343858808
HRV,Croatia,1998,25890228429.7214,5712.58985659548
HRV,Croatia,1999,23777026779.3004,5269.03394637289
HRV,Croatia,2000,22134411297.473,4953.65158789022
HRV,Croatia,2001,23066883849.6467,5364.83824691607
HRV,Croatia,2002,26757722428.6781,6219.58164143945
HRV,Croatia,2003,35245317001.8224,8190.11135193887
HRV,Croatia,2004,41836292157.3335,9718.97322801967
HRV,Croatia,2005,45013119281.806,10443.5278353294
HRV,Croatia,2006,49583544860.0759,11501.2099669894
HRV,Croatia,2007,59290621398.1561,13755.8321073292
HRV,Croatia,2008,68472854617.2831,15888.0606949392
HRV,Croatia,2009,62315996674.7984,14474.6519774194
HRV,Croatia,2010,58975205417.3439,13729.7654965022
HRV,Croatia,2011,62889007657.3899,14691.558296292
HRV,Croatia,2012,57548115904.416,13507.7805260991
HRV,Croatia,2013,59846265181.8502,14134.9474982889
HRV,Croatia,2014,59606934500.9957,14186.7295493276
HRV,Croatia,2015,50998893384.8289,12283.7840620053
HRV,Croatia,2016,52650714171.8617,12820.1653893008
HRV,Croatia,2017,56182782585.9052,13901.7878144679
HRV,Croatia,2018,61667925219.0755,15460.3669595491
HRV,Croatia,2019,61466721186.3116,15563.5987295029
HRV,Croatia,2020,57959843541.3699,14807.5608543265
HRV,Croatia,2021,69002365163.3368,17788.7865816658
HRV,Croatia,2022,71196498671.1145,18465.5414420364
HRV,Croatia,2023,85624153964.0987,22184.2279304842
HRV,Croatia,2024,92983810328.9088,24050.4397933135
HTI,Haiti,1992,2257129791.61575,316.276513134354
HTI,Haiti,1993,1878253767.31305,258.066372258817
HTI,Haiti,1994,2167569046.11837,292.134224374091
HTI,Haiti,1995,2813313278.81082,372.006104665125
HTI,Haiti,1996,2907517603.76719,377.229465025972
HTI,Haiti,1997,3338949151.59927,425.111085879256
HTI,Haiti,1998,3723903723.63772,465.363306259051
HTI,Haiti,1999,4153725883.84082,509.578585275375
HTI,Haiti,2000,6813566098.8675,820.600046761464
HTI,Haiti,2001,6331970324.31022,748.821159844528
HTI,Haiti,2002,6205847213.6351,720.969568042522
HTI,Haiti,2003,5071947798.27263,578.995291079709
HTI,Haiti,2004,6087360684.2969,683.185298155273
HTI,Haiti,2005,7030149730.33692,775.845704056916
HTI,Haiti,2006,7638739122.67242,828.805700289589
HTI,Haiti,2007,9228637767.69009,984.566983448521
HTI,Haiti,2008,10432962634.8748,1094.66058421644
HTI,Haiti,2009,11597002834.7786,1196.8528706018
HTI,Haiti,2010,11859312725.1448,1209.72733503094
HTI,Haiti,2011,13008746038.8867,1312.03953552013
HTI,Haiti,2012,13708925477.1304,1361.39396587374
HTI,Haiti,2013,14902488604.2421,1457.83221179626
HTI,Haiti,2014,15146883497.6331,1460.18898613914
HTI,Haiti,2015,14849629308.6025,1411.12684746796
HTI,Haiti,2016,14069277526.2278,1318.40268167953
HTI,Haiti,2017,15093357161.1498,1395.23945184461
HTI,Haiti,2018,16403864617.8458,1496.38048970156
HTI,Haiti,2019,15016090929.5125,1352.17204191532
HTI,Haiti,2020,14508222518.3018,1290.32538667383
HTI,Haiti,2021,20944387975.7051,1841.33189337222
HTI,Haiti,2022,20253551920.5516,1760.62635668777
HTI,Haiti,2023,19850585722.3241,1705.75808460999
HTI,Haiti,2024,25224154990.7946,2142.62330526788
HUN,Hungary,1992,38857339124.9084,3747.32966394956
HUN,Hungary,1993,40256233360.3817,3886.66608419616
HUN,Hungary,1994,43307949890.4603,4187.0311799663
HUN,Hungary,1995,46577614588.9926,4509.41740910077
HUN,Hungary,1996,46833767123.6915,4542.0120380978
HUN,Hungary,1997,47398564799.2496,4606.0569733295
HUN,Hungary,1998,48784412623.5939,4751.7732430202
HUN,Hungary,1999,49160204397.4635,4801.95949584162
HUN,Hungary,2000,47275954428.9586,4629.91760812548
HUN,Hungary,2001,53800068065.7969,5280.94887987063
HUN,Hungary,2002,67636468625.0428,6658.04494326809
HUN,Hungary,2003,85190469121.074,8410.09248198479
HUN,Hungary,2004,104015363080.271,10291.2694721409
HUN,Hungary,2005,113098237570.929,11212.2046968994
HUN,Hungary,2006,115604111412.139,11478.4891640501
HUN,Hungary,2007,140123326896.329,13934.605460375
HUN,Hungary,2008,158228265915.534,15762.6322515113
HUN,Hungary,2009,130807441076.16,13051.1831777184
HUN,Hungary,2010,131898737241.166,13189.8433874768
HUN,Hungary,2011,141712804953.868,14211.460557822
HUN,Hungary,2012,128470269689.958,12950.1594488143
HUN,Hungary,2013,135646053778.582,13739.4620151401
HUN,Hungary,2014,141128696412.321,14352.501883174
HUN,Hungary,2015,125244126623.289,12782.9412577973
HUN,Hungary,2016,128983560865.293,13215.8605277789
HUN,Hungary,2017,143335098991.862,14736.1668157258
HUN,Hungary,2018,161184691013.835,16605.0570511887
HUN,Hungary,2019,164936682033.992,17012.8598553199
HUN,Hungary,2020,158468487754.196,16386.9308821258
HUN,Hungary,2021,183282685440.486,19030.628130329
HUN,Hungary,2022,177002580544.155,18428.028825614
HUN,Hungary,2023,213240316634.648,22230.6277875187
HUN,Hungary,2024,222722738925.641,23292.3263882478
IND,India,1992,288208070278.013,319.182472626315
IND,India,1993,279295648982.529,302.884806246174
IND,India,1994,327274843459.429,347.73421473994
IND,India,1995,360281909643.489,375.17600537305
IND,India,1996,392896866204.516,401.046754673579
IND,India,1997,415867563592.829,416.228116203753
IND,India,1998,421351317224.941,413.630864056851
IND,India,1999,458821052615.79,441.927991436397
IND,India,2000,468395521654.458,442.750218937263
IND,India,2001,485440139204.171,450.357900514128
IND,India,2002,514939140318.756,469.149928973927
IND,India,2003,607700687237.318,544.143133545002
IND,India,2004,709152728830.775,624.258826510066
IND,India,2005,820383763511.445,710.488080408949
IND,India,2006,940259888787.721,801.668353659022
IND,India,2007,1216736438834.96,1021.88707706826
IND,India,2008,1198895139005.92,992.519584923828
IND,India,2009,1341888016994.9,1094.94974598436
IND,India,2010,1675615519484.96,1347.51939071367
IND,India,2011,1823051829894.55,1445.46127486037
IND,India,2012,1827637590410.41,1429.32199520032
IND,India,2013,1856721507621.58,1432.84397512195
IND,India,2014,2039126479154.52,1553.88396075118
IND,India,2015,2103588360044.94,1583.99815907985
IND,India,2016,2294796885663.16,1707.50892912243
IND,India,2017,2651474262755.45,1950.10468280866
IND,India,2018,2702929641648.74,1966.25455171679
IND,India,2019,2835606256558.19,2041.42863698585
IND,India,2020,2674851578587.27,1907.04251637669
IND,India,2021,3167270623260.47,2239.61384367482
IND,India,2022,3346107287730.93,2347.44829434623
IND,India,2023,3638489096033.86,2530.12031278204
IND,India,2024,3909891533858.08,2694.73780859961
IRL,Ireland,1992,55918538121.3989,15714.3847487231
IRL,Ireland,1993,52417477613.676,14657.0615549805
IRL,Ireland,1994,57097656065.96,15902.9296755168
IRL,Ireland,1995,69139823232.3232,19158.4564773907
IRL,Ireland,1996,75790786290.3226,20835.8977130847
IRL,Ireland,1997,82856648758.3572,22551.1139134126
IRL,Ireland,1998,90199410115.5097,24294.8547674007
IRL,Ireland,1999,98893958262.6438,26338.1077543817
IRL,Ireland,2000,100207610429.909,26334.5672050501
IRL,Ireland,2001,109346669229.695,28282.409882073
IRL,Ireland,2002,128596035288.401,32705.4345565698
IRL,Ireland,2003,164670771259.602,41203.5295847568
IRL,Ireland,2004,194372115041.065,47754.2023194244
IRL,Ireland,2005,211876989655.907,50933.0216095589
IRL,Ireland,2006,232180617162.279,54329.1618599624
IRL,Ireland,2007,270079279419.5,61396.417461176
IRL,Ireland,2008,275447471451.063,61353.1065629523
IRL,Ireland,2009,236443115853.695,52133.0906162544
IRL,Ireland,2010,221732824603.484,48623.9666422487
IRL,Ireland,2011,240975871046.644,52613.8540355689
IRL,Ireland,2012,226921827888.137,49335.8408099555
IRL,Ireland,2013,242924245718.756,52537.6108648692
IRL,Ireland,2014,266490442124.309,57214.5379785709
IRL,Ireland,2015,302101388556.271,64250.1385181257
IRL,Ireland,2016,305431252708.748,64129.5571542383
IRL,Ireland,2017,348355212568.515,72161.4047531385
IRL,Ireland,2018,395780319816.603,80804.1123164826
IRL,Ireland,2019,407211793800.713,81827.6688873996
IRL,Ireland,2020,436009027818.948,86514.0706108754
IRL,Ireland,2021,530394123829.763,103783.446284479
IRL,Ireland,2022,548341794599.09,105190.685952731
IRL,Ireland,2023,567372737459.116,106818.917130804
IRL,Ireland,2024,609157459747.205,112894.953240805
IRN,"Iran, Islamic Rep.",1992,119768691216.667,1957.48507794252
IRN,"Iran, Islamic Rep.",1993,63743623232.012,1038.10985682067
IRN,"Iran, Islamic Rep.",1994,71841461172.5964,1167.76272513795
IRN,"Iran, Islamic Rep.",1995,96419225743.6737,1550.0095955025
IRN,"Iran, Islamic Rep.",1996,120403931885.441,1914.78121294313
IRN,"Iran, Islamic Rep.",1997,113919163421.155,1790.06617575598
IRN,"Iran, Islamic Rep.",1998,110276913362.508,1709.19334096046
IRN,"Iran, Islamic Rep.",1999,113848450088.351,1739.59462001458
IRN,"Iran, Islamic Rep.",2000,109591707802.216,1650.01385833785
IRN,"Iran, Islamic Rep.",2001,126878750295.944,1881.02266635283
IRN,"Iran, Islamic Rep.",2002,128626917503.72,1891.25756091033
IRN,"Iran, Islamic Rep.",2003,151911222119.488,2208.99636552406
IRN,"Iran, Islamic Rep.",2004,187754571247.666,2672.4226651404
IRN,"Iran, Islamic Rep.",2005,224970371324.67,3132.0508192007
IRN,"Iran, Islamic Rep.",2006,265602187403.643,3618.91601364428
IRN,"Iran, Islamic Rep.",2007,349736591832.418,4687.99166260718
IRN,"Iran, Islamic Rep.",2008,406070949553.875,5377.4115072957
IRN,"Iran, Islamic Rep.",2009,414059094949.063,5415.52280553446
IRN,"Iran, Islamic Rep.",2010,487069570463.768,6291.19443655454
IRN,"Iran, Islamic Rep.",2011,629082257472.368,8025.68743364356
IRN,"Iran, Islamic Rep.",2012,644019315003.54,8114.08099831877
IRN,"Iran, Islamic Rep.",2013,500399839839.877,6222.74194840326
IRN,"Iran, Islamic Rep.",2014,462284793280.825,5672.06372896319
IRN,"Iran, Islamic Rep.",2015,409191686496.677,4952.73355532178
IRN,"Iran, Islamic Rep.",2016,478618064870.999,5710.59947089104
IRN,"Iran, Islamic Rep.",2017,510239893417.645,6000.93346404409
IRN,"Iran, Islamic Rep.",2018,411903303606.044,4783.01067340237
IRN,"Iran, Islamic Rep.",2019,347988400957.999,3997.4935449585
IRN,"Iran, Islamic Rep.",2020,280934329279.723,3202.50003502169
IRN,"Iran, Islamic Rep.",2021,407350685583.335,4605.14881318992
IRN,"Iran, Islamic Rep.",2022,422662261525.665,4721.20437099984
IRN,"Iran, Islamic Rep.",2023,457510482317.483,5049.29931642754
IRN,"Iran, Islamic Rep.",2024,475252089215.416,5190.16959024821
ISL,Iceland,1992,7328497599.30768,28072.4041083276
